year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,ND,549300C8GOC4OYUV0Z32,,3,2,38015:1; 38059:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300GS6ONO04ORI292,,2,2,38105:2,1,1,0,0,0,50.0,50.0,0.0,national
2025,ND,549300INFJ8TYNZ1G568,,2,2,38015:1; 38101:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300KSOOZZVXCMA627,,7,2,38015:2,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300M2Z8GR3VL0QQ74,,4,2,38017:1; 38077:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300O5WDIJU8S7OI05,,2,2,38017:1; 38101:1,0,1,1,0,0,0.0,50.0,50.0,national
2025,ND,549300O6Z0I6KYMESL47,,2,2,38105:1; 38017:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300QDGMFASKEN7Z77,,3,2,38035:1; 38103:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300RA3E0BUFO7YZ21,,4,2,38017:1; 38035:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300S5LHMBX3WRT314,,4,2,38035:2,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300SK2GVCQXPD4S58,,8,2,38103:1; 38055:1,0,1,1,0,0,0.0,50.0,50.0,national
2025,ND,549300T03X096VF60C57,,6,2,38017:1; 38053:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300T1ONVEMLQ4B629,,2,2,38003:1; 38073:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300T94GSH3C4U5M59,,3,2,38017:2,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300VE85K2XTVRSG76,,2,2,38017:2,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300XWUSRVVOHPRY47,,9,2,38035:1; 38017:1,1,1,0,0,0,50.0,50.0,0.0,national
2025,ND,549300YD7XJM19TH5O82,,3,2,38017:1; 38035:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,COINQMNIM6RBU631DD85,,2,2,38105:1; 38101:1,2,0,0,0,0,100.0,0.0,0.0,national
2025,ND,DRMSV1Q0EKMEXLAU1P80,,4,2,38017:1; 38073:1,1,0,1,0,0,50.0,0.0,50.0,national
2025,ND,2549001R6R928Y08SC30,,1,1,38017:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,2549004Z576VEJBK3N72,,1,1,38077:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,25490052LT8QG1RXJ172,,1,1,38035:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,2549007AU24FVDMNUB40,,4,1,38017:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,2549009PBYH62M6NZK12,,1,1,38017:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900CYWJYH3ES8BV63,,1,1,38017:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900DJ8WC0BQHYR275,,1,1,38015:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900DTLB5WWMBJAD86,,1,1,38071:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900FFZUXK3B729T97,,1,1,38105:1,1,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900HEPQK96AEXHS12,,1,1,38015:1,1,0,0,0,0,100.0,0.0,0.0,national
